ident,PNs,Date,Quantity,Material,Bought Out,Sub-Con,Machining,Fabrication,Test & Assy,Margin,Unit Cost,Total Unit Sell - No Spares,Total Ext Sell - No Spares,Spare PNs,Total Ext Sell - Spares,Total Unit Sell,Total Ext Sell,Excel Name,Customer,Item Number
Q301552 - Conoco - CM - Cup Tester Rev01.xlsx - 1,A166704-4,2017-07-13,1.0,,760.4,,,,,0.25,760.4,1015.0,1015.0,['A168253-3'],6853.85,7868.85,7868.85,Q301552 - Conoco - CM - Cup Tester Rev01.xlsx,Chrysaor prev COP,1
Q301552 - Conoco - Cup Tester Rev01 - HRS REQUIRED.xlsx - 1,A166704-4,2017-07-03,1.0,,,,,,,,,0.0,0.0,['A168253-3'],6853.85,6853.85,6853.85,Q301552 - Conoco - Cup Tester Rev01 - HRS REQUIRED.xlsx,Chrysaor prev COP,1
Q301552 - Conoco - Full Cost Model Rev00.xlsx - 1,A168253-3,2017-06-20,1.0,,4455.0,,,,,0.35,4455.0,6853.85,6853.85,[],0.0,6853.85,6853.85,Q301552 - Conoco - Full Cost Model Rev00.xlsx,Chrysaor prev COP,1
Q301552 - Conoco - CM - Cup Tester Rev01.xlsx - 1,A166704-4,2017-07-13,1.0,,760.4,,,,,0.25,760.4,1015.0,1015.0,['A168253-3'],6853.85,7868.85,7868.85,Q301552 - Conoco - CM - Cup Tester Rev01.xlsx,Chrysaor prev COP,1
Q301552 - Conoco - CM - Cup Tester Rev01.xlsx - 1,A166704-4,2017-07-13,1.0,,760.4,,,,,0.25,760.4,1015.0,1015.0,['A168253-3'],6853.85,7868.85,7868.85,Q301552 - Conoco - CM - Cup Tester Rev01.xlsx,Chrysaor prev COP,1
Q301712 - COP - CM - REV 00 - subsea hours and deliver.xlsx - 1,D130234-2-CP,1899-12-29,1.0,,"36 HOURS this covers refurb as per survey ,test and assembly and mask and demask for paint.",STRIP & RECOATS,PAINT,ICB,TRANSPORT,0.0,0.0,0.0,0.0,"['A133144-2', '195000-379', '193413-216', '195000-245', 'A200972-1', 'D130320-2', 'A133153-2', '195000-242', '195026-409', 'A133187-2', 'A133188-7', 'A133189-2', 'A301046-343', '195000-247', '191055-17', '170617', 'A930444-1', 'A131353-1', '190853-13', '199548-11', '200349-6', 'D130012-1', 'D130143-1', '710316', '195027-72', 'D130145-1', '201007-20', 'H301275-183', '200829-13', 'A301133-4']",7893.76,6634.01,7893.76,Q301712 - COP - CM - REV 00 - subsea hours and deliver.xlsx,Chrysaor prev COP,1
Q301712 - COP - CM - REV 00.xlsx - 1,D130234-2-CP,2017-10-20,,,,,,,,0.0,0.0,0.0,0.0,"['A133144-2', '195000-379', '193413-216', '195000-245', 'A200972-1', 'D130320-2', 'A133153-2', '195000-242', '195026-409', 'A133187-2', 'A133188-7', 'A133189-2', 'A301046-343', '195000-247', '191055-17', '170617', 'A930444-1', 'A131353-1', '190853-13', '199548-11', '200349-6', 'D130012-1', 'D130143-1', '710316', '195027-72', 'D130145-1', '201007-20', 'H301275-183', '200829-13', 'A301133-4']",8590.98,6921.27,8590.98,Q301712 - COP - CM - REV 00.xlsx,Chrysaor prev COP,1
Q301712 - COP - CM - REV 01.xlsx - 1,D130234-2-CP,2017-11-02,,,,,,,,0.0,0.0,0.0,0.0,"['A133144-2', '195000-379', '193413-216', '195000-245', 'A200972-1', 'D130320-2', 'A133153-2', '195000-242', '195026-409', 'A133187-2', 'A133188-7', 'A133189-2', 'A301046-343', '195000-247', '191055-17', '170617', 'A930444-1', 'A131353-1', '190853-13', '199548-11', '200349-6', 'D130012-1', '710316', '195027-72', 'D130145-1', '201007-20', 'H301275-183', '200829-13', 'A301133-4']",6890.98,5221.27,6890.98,Q301712 - COP - CM - REV 01.xlsx,Chrysaor prev COP,1
EUK 1817891 - COP - CM - Rev 0.xlsx - 1,A134008-6,2018-03-07,1.0,,,2310.0,,,,0.36,2310.0,3592.53,3592.53,[],0.0,3592.53,3592.53,EUK 1817891 - COP - CM - Rev 0.xlsx,Chrysaor prev COP,1
EUK 1817891 - COP - CM - Rev 0.xlsx - 2,A134008-15,2018-03-07,1.0,,,2310.0,,,,0.36,2310.0,3592.53,3592.53,[],0.0,3592.53,3592.53,EUK 1817891 - COP - CM - Rev 0.xlsx,Chrysaor prev COP,2
EUK 1817891 - COP - CM - Rev 1.xlsx - 3,"D130234-2, A133203-2",2018-03-09,1.0,,1864.8,,,,,0.26,1864.8,2520.0,2520.0,[],0.0,2520.0,2520.0,EUK 1817891 - COP - CM - Rev 1.xlsx,Chrysaor prev COP,3
1817891 - COP - CM - Rev 2.xlsx - 2,A134008-15,2018-07-03,1.0,5632.55,126.0,349.65,75.0,,,0.26,6183.2,8355.68,8355.68,"['195000-368', 'A300106-4', 'A133668-2', '195000-238', 'A301339-3', 'D130320-1', '195000-234', 'A301046-390', '195000-241', 'A133188-1', 'A133189-1', 'A301046-343', '191055-17', 'H130465-21', 'A301046-354', 'A300355-13', 'A300922-6', '200008-143']",3628.67,11251.58,11984.35,1817891 - COP - CM - Rev 2.xlsx,Chrysaor prev COP,2
old template format.xlsx - 2,"A134008-15, 195000-368, A300106-4, A133668-2, 195000-238, A301339-3, D130320-1, 195000-234, A301046-390, 195000-241, A133188-1, A133189-1, A301046-343, 191055-17, H130465-21, A301046-354, A300355-13, A300922-6, 200008-143",1899-12-29,1.0,5632.55,126.0,349.65,75.0,,,0.26,6183.2,8355.68,8355.68,['A130093-4'],0.0,8355.68,8355.68,old template format.xlsx,Chrysaor prev COP,2
1833716 - COP - CM - Rev 03.xlsx - 1,A945737-2,2018-11-07,1.0,2481.0,2975.0,955.65,149.1,75.0,,0.29,6635.75,9364.2,9364.2,"['A133187-4', 'A133188-16', '199411-262', 'H300076-308', '199548-8', '200349-5', 'A300106-4', '170617', 'A301133-3', 'H300589-6', '191055-17', 'H302246-51']",1784.62,10415.29,11148.82,1833716 - COP - CM - Rev 03.xlsx,Chrysaor prev COP,1
EUK 1833716 Rev 0.xlsx - 1,"A945737-2, H302246-51, 195327-393, H132308-7, 195327-394, A133189-4, H302246-53, H302246-54, H302246-55, 195327-395, D130320-4, H300250-55, H302246-56, 195327-396, H132308-10, H302246-52, H300076-250, H300076-265",2018-02-20,1.0,,2310.0,,,,,0.26,2310.0,3121.62,3121.62,[],0.0,3121.62,3121.62,EUK 1833716 Rev 0.xlsx,Chrysaor prev COP,1
EUK 1833716 Rev 01.xlsx - 1,"A945737-2, H302246-51, 195327-393, H132308-7, 195327-394, A133189-4, H302246-53, H302246-54, H302246-55, 195327-395, D130320-4, H300250-55, H302246-56, 195327-396, H132308-10, H302246-52, H300076-250, H300076-265",2018-03-02,1.0,,2310.0,,,,,0.26,2310.0,3121.62,3121.62,[],0.0,3121.62,3121.62,EUK 1833716 Rev 01.xlsx,Chrysaor prev COP,1
1833716 - COP - CM - Rev 02.xlsx - 1,A945737-2,2018-10-01,1.0,2481.0,2975.0,955.65,149.1,75.0,,0.29,6635.75,9364.2,9364.2,"['A133187-4', 'A133188-16', '199411-262', 'H300076-308', '199548-8', '200349-5', 'A300106-4', '170617', 'A301133-3', 'H300589-6', '191055-17', 'H302246-51']",1457.08,10415.29,10821.28,1833716 - COP - CM - Rev 02.xlsx,Chrysaor prev COP,1
Copy of 1833716 - COP - CM - Rev 02.xlsx - 1,A945737-2,1899-12-29,,"HOURS - 30

WORK IN GREEN","SUBCON - MACHINING, RECOATS, MASK/DEMASK, PAINT",,ENG,TRANSPORT,,0.0,0.0,0.0,0.0,"['A133187-4', 'A133188-16', '199411-262', 'H300076-308', '199548-8', '200349-5', 'A300106-4', '170617', 'A301133-3', 'H300589-6', '191055-17', 'H302246-51']",443.19,398.64,443.19,Copy of 1833716 - COP - CM - Rev 02.xlsx,Chrysaor prev COP,1
1837456 Rev 03.xlsx - 1,A949130-3C26,2018-06-25,1.0,,123075.36,,,,,0.27,123075.36,168955.91,168955.91,[],0.0,168955.91,168955.91,1837456 Rev 03.xlsx,Chrysaor prev COP,1
Last contract submission COST.xlsx - 1,A949382-7C26,1899-12-29,1.0,,405320.42,6195.0,11146.31,,,0.32,422661.73,621436.0,621436.0,[],0.0,621436.0,621436.0,Last contract submission COST.xlsx,Chrysaor prev COP,1
Last contract submission COST.xlsx - 2,A949489-4C26,1899-12-29,1.0,,72068.62,965.0,1981.89,,,0.47,75015.51,141568.06,141568.06,[],0.0,141568.06,141568.06,Last contract submission COST.xlsx,Chrysaor prev COP,2
Last contract submission COST.xlsx - 3,H150079-1C26,1899-12-29,1.0,,1964.0,,,,,0.27,1964.0,2706.02,2706.02,[],0.0,2706.02,2706.02,Last contract submission COST.xlsx,Chrysaor prev COP,3
Last contract submission COST.xlsx - 4,A154958-1,1899-12-29,1.0,,5736.61,795.0,157.76,,,0.31,6689.37,9651.0,9651.0,[],0.0,9651.0,9651.0,Last contract submission COST.xlsx,Chrysaor prev COP,4
Last contract submission COST.xlsx - 5,D70370-2,1899-12-29,1.0,,762.0,,,,,0.47,762.0,1440.0,1440.0,[],0.0,1440.0,1440.0,Last contract submission COST.xlsx,Chrysaor prev COP,5
Last contract submission COST.xlsx - 6,H90242-6,1899-12-29,1.0,,1372.0,,,,,0.45,1372.0,2500.0,2500.0,[],0.0,2500.0,2500.0,Last contract submission COST.xlsx,Chrysaor prev COP,6
Last contract submission COST.xlsx - 7,A164204-1C26,1899-12-29,1.0,,27240.09,765.0,749.1,,,0.5,28754.19,57337.32,57337.32,[],0.0,57337.32,57337.32,Last contract submission COST.xlsx,Chrysaor prev COP,7
Last contract submission COST.xlsx - 8,66186,1899-12-29,1.0,,1279.0,,,,,0.31,1279.0,1846.49,1846.49,[],0.0,1846.49,1846.49,Last contract submission COST.xlsx,Chrysaor prev COP,8
Last contract submission COST.xlsx - 9,A175204-2C26,1899-12-29,1.0,,37663.79,1165.0,1035.75,,,0.5,39864.54,79711.0,79711.0,[],0.0,79711.0,79711.0,Last contract submission COST.xlsx,Chrysaor prev COP,9
Last contract submission COST.xlsx - 10,A949656-1,1899-12-29,1.0,,2845.96,745.0,78.26,,,0.45,3669.22,6686.0,6686.0,[],0.0,6686.0,6686.0,Last contract submission COST.xlsx,Chrysaor prev COP,10
Last contract submission COST.xlsx - 11,A71463-5,1899-12-29,1.0,,1690.0,,,,,0.3,1690.0,2424.53,2424.53,[],0.0,2424.53,2424.53,Last contract submission COST.xlsx,Chrysaor prev COP,11
Last contract submission COST.xlsx - 12,A949235-8C26,1899-12-29,1.0,,38841.09,795.0,1068.13,1000.0,4500.0,0.46,46204.22,84811.0,84811.0,[],0.0,84811.0,84811.0,Last contract submission COST.xlsx,Chrysaor prev COP,12
Last contract submission COST.xlsx - 13,A949130-3C26,1899-12-29,1.0,,112036.9,960.0,3081.01,,,0.48,116077.91,224861.0,224861.0,[],0.0,224861.0,224861.0,Last contract submission COST.xlsx,Chrysaor prev COP,13
Last contract submission COST.xlsx - 14,H220541-1,1899-12-29,1.0,,4389.14,765.0,120.7,,,0.58,5274.84,12437.0,12437.0,[],0.0,12437.0,12437.0,Last contract submission COST.xlsx,Chrysaor prev COP,14
Last contract submission COST.xlsx - 15,A73235-5C26,1899-12-29,1.0,,7407.27,735.0,203.7,,,0.28,8345.97,11522.0,11522.0,[],0.0,11522.0,11522.0,Last contract submission COST.xlsx,Chrysaor prev COP,15
Last contract submission COST.xlsx - 16,A949181-5C26,1899-12-29,1.0,,29405.14,745.0,808.64,1000.0,1500.0,0.57,33458.78,77086.0,77086.0,[],0.0,77086.0,77086.0,Last contract submission COST.xlsx,Chrysaor prev COP,16
Last contract submission COST.xlsx - 17,A949110-2C26,1899-12-29,1.0,,75793.1,940.0,2084.31,,,0.56,78817.41,180065.0,180065.0,[],0.0,180065.0,180065.0,Last contract submission COST.xlsx,Chrysaor prev COP,17
Last contract submission COST.xlsx - 18,A114238-1,1899-12-29,1.0,,4547.75,775.0,125.06,,,0.62,5447.81,14524.0,14524.0,[],0.0,14524.0,14524.0,Last contract submission COST.xlsx,Chrysaor prev COP,18
Last contract submission COST.xlsx - 19,A114237-1C26,1899-12-29,1.0,,2611.5,775.0,71.82,,,0.81,3458.32,18502.96,18502.96,[],0.0,18502.96,18502.96,Last contract submission COST.xlsx,Chrysaor prev COP,19
Last contract submission COST.xlsx - 20,A116136-7C26,1899-12-29,1.0,,6260.64,765.0,172.17,1000.0,1500.0,0.5,9697.81,19408.0,19408.0,[],0.0,19408.0,19408.0,Last contract submission COST.xlsx,Chrysaor prev COP,20
Last contract submission COST.xlsx - 21,A114235-9C26,1899-12-29,1.0,,42739.59,940.0,1175.34,,,0.62,44854.93,117434.0,117434.0,[],0.0,117434.0,117434.0,Last contract submission COST.xlsx,Chrysaor prev COP,21
Last contract submission COST.xlsx - 22,A951406-3C26,1899-12-29,1.0,,45955.73,2075.0,1263.78,,,0.34,49294.51,74783.0,74783.0,[],0.0,74783.0,74783.0,Last contract submission COST.xlsx,Chrysaor prev COP,22
Last contract submission COST.xlsx - 23,A951406-4C26,1899-12-29,1.0,,34154.5,2075.0,939.25,,,0.29,37168.75,52241.0,52241.0,[],0.0,52241.0,52241.0,Last contract submission COST.xlsx,Chrysaor prev COP,23
EUK 1837456 Rev 0 Sales price workup.xlsx - 1,"A949111-5C26REF, A949111-5C26REF, A949111-5C26REF, A949142-2C26, A949142-2C26, A949142-2C26, A116136-7C26REF, A116136-7C26REF, A116136-7C26REF, R113890-1TLT4REF, R113890-1TLTREF, R113890-1TLTREF, D70871-1REF, D70871-1REF, D70871-1REF, A105704-2REF, A105704-2REF, A105704-2REF, 114237-1C26REF, 114237-1C26REF, 114237-1C26REF",2018-03-23,2.0,,44432.0,,,,,0.3,44432.0,63474.29,126948.57,[],0.0,63474.29,126948.57,EUK 1837456 Rev 0 Sales price workup.xlsx,Chrysaor prev COP,1
EUK 1837456 Rev 01 Sales price workup.xlsx - 1,"A949111-5C26REF, A949111-5C26REF, A949111-5C26REF, A949142-2C26, A949142-2C26, A949142-2C26, A116136-7C26REF, A116136-7C26REF, A116136-7C26REF, R113890-1TLT4REF, R113890-1TLTREF, R113890-1TLTREF, D70871-1REF, D70871-1REF, D70871-1REF, A105704-2REF, A105704-2REF, A105704-2REF, 114237-1C26REF, 114237-1C26REF, 114237-1C26REF",2018-03-28,2.0,,36376.0,,,,,0.25,36376.0,48501.33,97002.66,[],0.0,48501.33,97002.66,EUK 1837456 Rev 01 Sales price workup.xlsx,Chrysaor prev COP,1
1837456 Rev 02.xlsx - 1,A949130-3C26REF,2018-06-22,1.0,,131715.08,,,,,0.25,131715.08,175620.11,175620.11,[],0.0,175620.11,175620.11,1837456 Rev 02.xlsx,Chrysaor prev COP,1
1879464 - COP - CM - REV 01 - hours.xlsx - 1,A131516-1,1899-12-29,,,,,,,,0.0,0.0,0.0,0.0,"['H130151-62', 'H133531-17', 'A133171-4', '199860-28', '195000-233', 'A133193-1', 'A133193-2', 'A133193-3', 'A133193-4', 'A133193-5', 'A133172-4', 'A133182-1', '195000-250', '193521-1', 'H133930-19', 'H133602-6', 'H300411-20', 'H301101-1', 'H133530-12']",3195.19,2854.74,3195.19,1879464 - COP - CM - REV 01 - hours.xlsx,Chrysaor prev COP,1
1879464 - COP - CM - REV 01 - hours.xlsx - KIT JB,"A133667-4, A930447-1, A930444-1, A930439-1, D130145-1, 195027-72, 710316, A930443-1, A930445-1",1899-12-29,1.0,57.0,,,,,,0.0,57.0,57.0,57.0,[],0.0,57.0,57.0,1879464 - COP - CM - REV 01 - hours.xlsx,Chrysaor prev COP,KIT JB
1879464 - COP - CM - REV 01 - hours.xlsx - END KIT,"A930446-1, A300172-129, 200008-148, 199548-11",1899-12-29,4.0,0.26,,,,,,0.0,0.26,0.26,1.04,[],0.0,0.26,1.04,1879464 - COP - CM - REV 01 - hours.xlsx,Chrysaor prev COP,END KIT
1879464 - COP - CM - REV 01 - hours.xlsx - KIT LS,"D130387-3, D130388-1, D130391-1, D130390-1, A301362-1, D130389-1, D130392-1, 711144, D300039-1, D130252-1, D130092-1, A930444-1, D130244-1, A930445-1",1899-12-29,1.0,1532.0,,,,,,0.0,1532.0,1532.0,1532.0,[],0.0,1532.0,1532.0,1879464 - COP - CM - REV 01 - hours.xlsx,Chrysaor prev COP,KIT LS
1879464 - COP - CM - REV 01 - hours.xlsx - END KIT,"A930446-1, 193413-216, 200829-13",1899-12-29,2.0,0.26,,,,,,0.0,0.26,0.26,0.52,[],0.0,0.26,0.52,1879464 - COP - CM - REV 01 - hours.xlsx,Chrysaor prev COP,END KIT
1879464 - COP - CM - REV 01 - hours.xlsx - END AS,"A301133-4, D130168-1, A130076-1, 170617",1899-12-29,1.0,47.2,,,,,,0.0,47.2,47.2,47.2,[],0.0,47.2,47.2,1879464 - COP - CM - REV 01 - hours.xlsx,Chrysaor prev COP,END AS
1879464 Rev 0.xlsx - 1,A131516-1,2018-05-29,1.0,,4169.3,,,,,0.36,4169.3,6480.0,6480.0,[],0.0,6480.0,6480.0,1879464 Rev 0.xlsx,Chrysaor prev COP,1
1895182 - Conoco - CM - Rev 4.xlsx - 1,"A949382-4C26, 124900, H130123-20, H90029-6, H134242-2, D70370-2, H90242-6, A130919-1, H90136-261, 145661, A300105-306, 66186, A949386-2C26, H300076-250, H302246-51, 195327-393, H132308-7, H302246-52, 195327-394, A133188-16, A133189-4, 199411-262, H300076-265, H70544-46, H300076-308, H302246-53, H302246-54, H302246-55, 195327-395, 199548-8, H135980-1, D130320-4, 200349-5, H300250-55, H302246-56, 195327-396, 195034-329, A300106-4, H70544-47, 170617, A301133-3, H300589-6, H132308-10, 191055-17, H134207-5, H130151-16, H133531-8, H134386-2, 195000-225, A102713-1, A301115-14, R300363-15, H130893-9, H130894-9, 199595-34, R301118-1, 200095-43, 195000-350, H133530-13, H130896-6, A130076-1, H130892-8, 199868-42, H134378-1, H134361-17, 200095-16, H133906-5, 201557-20, H300910-25, H300910-26, 234538, H300430-46, H300430-16, 195000-324, H301005-2, 199595-86, 199595-87, H130151-16, H133530-13, H300430-16, A130076-27, A301115-1012, H133531-10, A133171-5, 201833-30, 193474-238, A133194-1, A133194-2, A133194-3, A133194-4, A133194-5, A133172-5, A133183-3, 193474-266, 193521-1, 193474-112, H301005-45, A946566-1, D130392-1, 711144, D300039-1, D130092-1, D130244-1, A949489-4C26, H300076-250, H302246-51, 195327-393, H132308-7, H302246-52, 195327-394, A133188-16, A133189-4, 199411-262, H300076-265, H70544-46, H300076-308, H302246-53, H302246-54, H302246-55, 195327-395, 199548-8, H135980-1, D130320-4, 200349-5, H300250-55, H302246-56, 195327-396, 195034-329, A300106-4, H70544-47, 170617, A301133-3, H300589-6, H132308-10, 191055-17, H130151-16, H133530-13, H300430-16, A130076-27, A301115-1012, H133531-10, A133171-5, 201833-30, 193474-238, A133194-1, A133194-2, A133194-3, A133194-4, A133194-5, A133172-5, A133183-3, 193474-266, 193521-1, 193474-112, H301005-45, A946566-1, D130392-1, 711144, D300039-1, D130092-1, D130244-1",2018-11-08,1.0,12074.2,2315.6,,,,,0.31,14389.8,20880.0,20880.0,"['A949502-2C26', 'H134204-1', 'H130151-24', 'H133531-2', 'H134285-1', '195000-216', 'H130863-1', 'H130895-2', 'A301115-2', 'H130894-3', 'H130893-3', 'H300432-1', '199595-31', 'R301118-1', '200095-6', '195000-336', 'H300430-3', 'H133530-2', 'H130896-4', 'A130076-1', 'H130465-2', 'H130892-5', '199595-32', 'H134365-1', 'H134361-12', '200095-43', 'H300430-39', '191055-17', 'A301115-69', 'A949489-3C26', 'H300150-159', 'A949074-3', 'A300136-1', 'A300135-1', 'A949741-3']",12251.14,26096.91,33131.14,1895182 - Conoco - CM - Rev 4.xlsx,Chrysaor prev COP,1
1895182 - Conoco - CM - Rev 0.xlsx - 1,A949382-4C26,2018-07-11,1.0,14118.5,,,,,,0.31,14118.5,20400.0,20400.0,[],0.0,20400.0,20400.0,1895182 - Conoco - CM - Rev 0.xlsx,Chrysaor prev COP,1
1895182 - Conoco - CM - Rev SRPS.xlsx - 1,"TREESPARES, 124900, H130123-20, 123813, H90029-6, H134242-2, A930186-3, D70370-2, H90242-6, H72112-2, A936832-3, A130919-1, A949386-2C26, H300076-250, H302246-51, 195327-393, H132308-7, H302246-52, 195327-394, A133188-16, A133189-4, 199411-262, H300076-265, H70544-46, H300076-308, H302246-53, H302246-54, H302246-55, 195327-395, 199548-8, H135980-1, D130320-4, 200349-5, H300250-55, H302246-56, 195327-396, 195034-329, A300106-4, H70544-47, 170617, A301133-3, H300589-6, H132308-10, 191055-17, R301303-2-REF, A949396-1, A949397-1, H134207-5, H130151-16, H133531-8, H134386-2, 195000-225, A102713-1, A301115-14, H133930-4, R300363-15, H309662-1, H130893-9, H130894-9, 199595-34, R301118-1, 200095-43, 195000-350, H133530-13, H130896-6, A130076-1, H130892-8, 199868-42, H134378-1, H134361-17, 200095-16, H133906-5, H133918-1-REF, H133911-1, 201557-20, H300910-25, H300910-26, 234538, H300430-46, H300430-16, A112642-1-REF, 195000-324, H301005-2, 199595-86, 199595-87, A949398-1, A949398-2, A950388-1, H130151-16, H133530-13, H300430-16, A130076-27, A301115-1012, H133531-10, A133171-5, 201833-30, 193474-238, A133194-1, A133194-2, A133194-3, A133194-4, A133194-5, A133172-5, A133183-3, 193474-266, 193521-1, A930179-10, 193474-112, H309662-1, H301005-45, D130387-7, A946534-1, A946566-1, A946082-1, A301362-1, D130389-3, D130392-1, 711144, D300039-1, D130252-1, D130092-1, A930444-1, D130244-1, A930445-1, A930446-1, A200613-1, A133667-5, D300044-2, A930444-1, A133665-1, D130145-1, A301046-72, A301046-70, D300049-1, A930443-1, A930445-1, A930446-1, A949489-3C26, R301303-2-REF, A949396-1, A949397-1, H134207-5, H130151-16, H133531-8, H134386-2, 195000-225, A102713-1, A301115-14, H133930-4, H130893-9, H130894-9, 199595-34, R301118-1, 200095-43, 195000-350, H133530-13, H130896-6, A130076-1, H130892-8, 199868-42, H134378-1, H134361-17, 200095-16, H133906-5, H133918-1-REF, H133911-1, 201557-20, H300910-25, H300910-26, 234538, H300430-46, H300430-16, A112642-1-REF, 195000-324, H301005-2, 199595-86, 199595-87, A121460-1, H72112-2, 110116G, H72121-2, H300431-6",2018-09-06,,,,,,,,0.0,0.0,0.0,0.0,"['A949502-2C26', 'H130836-15', 'H130952-12', 'H134204-1', 'H130151-24', 'H133531-2', 'H134285-1', '195000-216', 'H130863-1', 'H130895-2', 'A301115-2', 'H133930-9', 'H130894-3', 'H130893-3', 'H300432-1', 'H133914-2', '199595-31', 'R301118-1', '200095-6', '195000-336', 'H300430-3', 'H133530-2', 'H130896-4', 'A130076-1', 'H130465-2', 'H130892-5', '199595-32', 'H134365-1', 'H134361-12', '200095-43', 'H300430-39', '191055-17', 'A301115-69', 'H72112-2', '110116G', 'H72121-2', 'H300431-6']",12257.31,10330.45,12257.31,1895182 - Conoco - CM - Rev SRPS.xlsx,Chrysaor prev COP,1
1895182 - Conoco - CM - Rev 2.xlsx - 1,"A949382-4C26, TREESPARES, 124900, H130123-20, 123813, H90029-6, H134242-2, A930186-3, D70370-2, H90242-6, H72112-2, A936832-3, A130919-1, A949386-2C26, H300076-250, H302246-51, 195327-393, H132308-7, H302246-52, 195327-394, A133188-16, A133189-4, 199411-262, H300076-265, H70544-46, H300076-308, H302246-53, H302246-54, H302246-55, 195327-395, 199548-8, H135980-1, D130320-4, 200349-5, H300250-55, H302246-56, 195327-396, 195034-329, A300106-4, H70544-47, 170617, A301133-3, H300589-6, H132308-10, 191055-17, R301303-2-REF, A949396-1, A949397-1, H134207-5, H130151-16, H133531-8, H134386-2, 195000-225, A102713-1, A301115-14, H133930-4, R300363-15, H309662-1, H130893-9, H130894-9, 199595-34, R301118-1, 200095-43, 195000-350, H133530-13, H130896-6, A130076-1, H130892-8, 199868-42, H134378-1, H134361-17, 200095-16, H133906-5, H133918-1-REF, H133911-1, 201557-20, H300910-25, H300910-26, 234538, H300430-46, H300430-16, A112642-1-REF, 195000-324, H301005-2, 199595-86, 199595-87, A949398-1, A949398-2, A950388-1, H130151-16, H133530-13, H300430-16, A130076-27, A301115-1012, H133531-10, A133171-5, 201833-30, 193474-238, A133194-1, A133194-2, A133194-3, A133194-4, A133194-5, A133172-5, A133183-3, 193474-266, 193521-1, A930179-10, 193474-112, H309662-1, H301005-45, D130387-7, A946534-1, A946566-1, A946082-1, A301362-1, D130389-3, D130392-1, 711144, D300039-1, D130252-1, D130092-1, A930444-1, D130244-1, A930445-1, A930446-1, A200613-1, A133667-5, D300044-2, A930444-1, A133665-1, D130145-1, A301046-72, A301046-70, D300049-1, A930443-1, A930445-1, A930446-1",2018-09-07,1.0,12483.0,,,,,,0.29,12483.0,17520.0,17520.0,"['A949502-2C26', 'H130836-15', 'H130952-12', 'H134204-1', 'H130151-24', 'H133531-2', 'H134285-1', '195000-216', 'H130863-1', 'H130895-2', 'A301115-2', 'H133930-9', 'H130894-3', 'H130893-3', 'H300432-1', 'H133914-2', '199595-31', 'R301118-1', '200095-6', '195000-336', 'H300430-3', 'H133530-2', 'H130896-4', 'A130076-1', 'H130465-2', 'H130892-5', '199595-32', 'H134365-1', 'H134361-12', '200095-43', 'H300430-39', '191055-17', 'A301115-69', 'H72112-2', '110116G', 'H72121-2', 'H300431-6', 'H300150-159', 'A949074-3', 'A300136-1', 'A300135-1', 'A949741-3', 'A949489-3C26', 'A164204-1C26', 'A949489-4C26', 'H300150-144']",26097.06,40187.27,43617.06,1895182 - Conoco - CM - Rev 2.xlsx,Chrysaor prev COP,1
