,Customer,Spare/Rental/New Build,Part Number,Description,Sell Price,Contract,Item,Currency,Project/Section,Alternative Part Number,Valve
0,Apache,Spare,33534,Injection Fitting,452,603082-008,1.0,GBP,,,
1,Apache,Spare,40588,Drive Bushing,766,603082-008,2.0,GBP,,,
2,Apache,Spare,40589,Stem,869,603082-008,3.0,GBP,,,
3,Apache,Spare,40747,Drive Bushing,1045,603082-008,4.0,GBP,,,
4,Apache,Spare,40757,Stem,1056,603082-008,5.0,GBP,,,
5,Apache,Spare,41869,Injection Fitting,750,603082-008,6.0,GBP,,,
6,Apache,Spare,41889,Injection Fitting,672,603082-008,7.0,GBP,,,
7,Apache,Spare,42834,Springs,10,603082-008,8.0,GBP,,,
8,Apache,Spare,43947,Split Ring,275,603082-008,9.0,GBP,,,
9,Apache,Spare,43993,Retain Wire,28,603082-008,10.0,GBP,,,
10,Apache,Spare,44151,BNT Gland,704,603082-008,11.0,GBP,,,
11,Apache,Spare,44184,Packing Gland,425,603082-008,12.0,GBP,,,
12,Apache,Spare,44232,Clipper Stem,12,603082-008,13.0,GBP,,,
13,Apache,Spare,44233,Clipper BNT,24,603082-008,14.0,GBP,,,
14,Apache,Spare,44707,Stem,817,603082-008,15.0,GBP,,,
15,Apache,Spare,44741,BNT Seal Ring,900,603082-008,16.0,GBP,,,
16,Apache,Spare,45218,Torque plate,550,603082-008,17.0,GBP,,,
17,Apache,Spare,64770,Studs & Nuts,15,603082-008,18.0,GBP,,,
18,Apache,Spare,64987,Bolt,15,603082-008,19.0,GBP,,,
19,Apache,Spare,66811,Ring gaskets,109,603082-008,20.0,GBP,,,
20,Apache,Spare,68161,BNT Gland,475,603082-008,21.0,GBP,,,
21,Apache,Spare,68700,BNT Seal Ring,256,603082-008,22.0,GBP,,,
22,Apache,Spare,68764,BNT Seal Ring,798,603082-008,23.0,GBP,,,
23,Apache,Spare,68800,Packing Gland,300,603082-008,24.0,GBP,,,
24,Apache,Spare,68815,BNT Seal Ring,400,603082-008,25.0,GBP,,,
25,Apache,Spare,68830,Stem packing,115,603082-008,26.0,GBP,,,
26,Apache,Spare,68911,Clipper Stem,20,603082-008,27.0,GBP,,,
27,Apache,Spare,68970,Timken Boring,35,603082-008,28.0,GBP,,,
28,Apache,Spare,68983,BNT Seal Ring,350,603082-008,29.0,GBP,,,
29,Apache,Spare,70213,Studs,15,603082-008,30.0,GBP,,,
30,Apache,Spare,70296,Studs,10,603082-008,32.0,GBP,,,
31,Apache,Spare,72094,Hydraulic Packing,1,603082-008,33.0,GBP,,,
32,Apache,Spare,72096,Hydraulic Packing,1,603082-008,34.0,GBP,,,
33,Apache,Spare,74066,Grub Screw,10,603082-008,35.0,GBP,,,
34,Apache,Spare,74965,Gub Screw,18,603082-008,36.0,GBP,,,
35,Apache,Spare,75555,Springs,25,603082-008,37.0,GBP,,,
36,Apache,Spare,A70729-1,VR Plugs,1000,603082-008,38.0,GBP,,,
37,Apache,Spare,76269,Spirolok,9,603082-008,39.0,GBP,,,
38,Apache,Spare,78499,Ferrule Spacer,45,603082-008,40.0,GBP,,,
39,Apache,Spare,78716,Orient Pin,275,603082-008,41.0,GBP,,,
40,Apache,Spare,79914,Bush,7,603082-008,42.0,GBP,,,
41,Apache,Spare,86021,Timken Boring,55,603082-008,43.0,GBP,,,
42,Apache,Spare,90254,Pin,39,603082-008,44.0,GBP,,,
43,Apache,Spare,90259,"Junk Ring 1/4""",5,603082-008,45.0,GBP,,,
44,Apache,Spare,90261,"Junk Ring 1""",5,603082-008,46.0,GBP,,,
45,Apache,Spare,90268,Pin,40,603082-008,47.0,GBP,,,
46,Apache,Spare,90271,"Junk Ring 1""",45,603082-008,48.0,GBP,,,
47,Apache,Spare,90274,"Junk Ring 1/4""",132,603082-008,49.0,GBP,,,
48,Apache,Spare,90275,Gland Nut,35,603082-008,50.0,GBP,,,
49,Apache,Spare,90276,Gland Nut,19,603082-008,51.0,GBP,,,
50,Apache,Spare,90613,O-Ring,18,603082-008,52.0,GBP,,,
51,Apache,Spare,90614,O-Ring,18,603082-008,53.0,GBP,,,
52,Apache,Spare,90616,O-Ring,22,603082-008,54.0,GBP,,,
53,Apache,Spare,90697,Slab Seal,235,603082-008,55.0,GBP,,,
54,Apache,Spare,102627,Springs,20,603082-008,56.0,GBP,,,
55,Apache,Spare,113547,Packing Gland,300,603082-008,57.0,GBP,,,
56,Apache,Spare,113549,BNT Gland,400,603082-008,58.0,GBP,,,
57,Apache,Spare,113573,Drive Bushing,1130,603082-008,59.0,GBP,,,
58,Apache,Spare,114184,Stem,666,603082-008,60.0,GBP,,,
59,Apache,Spare,114641,Stem,806,603082-008,61.0,GBP,,,
60,Apache,Spare,115095,Drive Bushing,680,603082-008,62.0,GBP,,,
61,Apache,Spare,116342,Stem Wear Bush,5.5,603082-008,63.0,GBP,,,
62,Apache,Spare,116343,Timken Boring,25,603082-008,64.0,GBP,,,
63,Apache,Spare,116346,Split Ring,250,603082-008,65.0,GBP,,,
64,Apache,Spare,116446,Stem Bushing,7,603082-008,66.0,GBP,,,
65,Apache,Spare,122559,Gates,5489,603082-008,67.0,GBP,,,
66,Apache,Spare,122818,Swage Fitting,20,603082-008,68.0,GBP,,,
67,Apache,Spare,126859,Piston Polypak,9,603082-008,69.0,GBP,,,
68,Apache,Spare,127014,BNT Seal Ring,170,603082-008,70.0,GBP,,,
69,Apache,Spare,127019,BNT Seal Ring,300,603082-008,71.0,GBP,,,
70,Apache,Spare,127029,BNT Seal Ring,500,603082-008,72.0,GBP,,,
71,Apache,Spare,127035,BNT Seal Ring,625,603082-008,73.0,GBP,,,
72,Apache,Spare,127082,Gates,3927,603082-008,74.0,GBP,,,
73,Apache,Spare,133932,Bushing Bearing,69,603082-008,75.0,GBP,,,
74,Apache,Spare,134422,Drive Bushing,460,603082-008,76.0,GBP,,,
75,Apache,Spare,134423,Drive Bushing,836,603082-008,77.0,GBP,,,
76,Apache,Spare,135656,Stem packing,75,603082-008,78.0,GBP,,,
77,Apache,Spare,137337,Pin,792,603082-008,79.0,GBP,,,
78,Apache,Spare,138318,Seats,1408,603082-008,80.0,GBP,,,
79,Apache,Spare,139788,Gates,4158,603082-008,81.0,GBP,,,
80,Apache,Spare,143299,Ring gaskets,231,603082-008,82.0,GBP,,,
81,Apache,Spare,145721,Gates,4158,603082-008,83.0,GBP,,,
82,Apache,Spare,156322,Stem,1144,603082-008,84.0,GBP,,,
83,Apache,Spare,159056,Studs,15,603082-008,85.0,GBP,,,
84,Apache,Spare,159314,Stem packing,135,603082-008,86.0,GBP,,,
85,Apache,Spare,160023,Piston Polypak,7,603082-008,87.0,GBP,,,
86,Apache,Spare,160028,Stem,1144,603082-008,88.0,GBP,,,
87,Apache,Spare,170620,Ferrule Set,7,603082-008,90.0,GBP,,,
88,Apache,Spare,950148,Packings,15,603082-008,91.0,GBP,,,
89,Apache,Spare,950149,Packings,15,603082-008,92.0,GBP,,,
90,Apache,Spare,78042217,T Seal,312,603082-008,93.0,GBP,,,
91,Apache,Spare,112294G,Packing Gland,450,603082-008,94.0,GBP,,,
92,Apache,Spare,112885G,Test Fitting,185,603082-008,96.0,GBP,,,
93,Apache,Spare,113156G,Drive Bushing,515,603082-008,97.0,GBP,,,
94,Apache,Spare,113157G,BNT Gland,430,603082-008,98.0,GBP,,,
95,Apache,Spare,113092G,Flush Plug,29,603082-008,99.0,GBP,,,
96,Apache,Spare,190069-89,Roll Pins,1.35,603082-008,100.0,GBP,,,
97,Apache,Spare,191572-9 ,Swage Fitting,15,603082-008,101.0,GBP,,,
98,Apache,Spare,195000-112,0-Ririg,1,603082-008,102.0,GBP,,,
99,Apache,Spare,195000-119,Stem 0-Rings,1,603082-008,103.0,GBP,,,
100,Apache,Spare,195000-123,0-Ring,1,603082-008,104.0,GBP,,,
101,Apache,Spare,195000-140,0-Ring,1,603082-008,105.0,GBP,,,
102,Apache,Spare,195000-151,0-R1n9,1,603082-008,106.0,GBP,,,
103,Apache,Spare,195000-152,0-Ring,1,603082-008,107.0,GBP,,,
104,Apache,Spare,195000-160,0-Ring,1.5,603082-008,108.0,GBP,,,
105,Apache,Spare,195000-163,0-Ring,3,603082-008,110.0,GBP,,,
106,Apache,Spare,195000-206,0-Ring,1,603082-008,111.0,GBP,,,
107,Apache,Spare,195000-213,Stem 0-Rings,1,603082-008,112.0,GBP,,,
108,Apache,Spare,195000-231,BNT GLD 0-Ring,1,603082-008,113.0,GBP,,,
109,Apache,Spare,195000-236,BNT Gland 0-Ring,1,603082-008,114.0,GBP,,,
110,Apache,Spare,195000-252,End Cap 0-Ring,2,603082-008,115.0,GBP,,,
111,Apache,Spare,195000-269,0-Ring,3,603082-008,116.0,GBP,,,
112,Apache,Spare,195000-274,0-Ring,3.5,603082-008,117.0,GBP,,,
113,Apache,Spare,195000-278,0-Ring,5,603082-008,118.0,GBP,,,
114,Apache,Spare,195000-327,0-Ring,1,603082-008,119.0,GBP,,,
115,Apache,Spare,195000-356,0-Ring,2,603082-008,120.0,GBP,,,
116,Apache,Spare,195000-377,0-Ring,3.5,603082-008,121.0,GBP,,,
117,Apache,Spare,195000-379,0-Ring,7.5,603082-008,122.0,GBP,,,
118,Apache,Spare,195000-431,0-Ring,6,603082-008,123.0,GBP,,,
119,Apache,Spare,195000-438,0-Ring,3,603082-008,124.0,GBP,,,
120,Apache,Spare,195000-454,0-Ring,6,603082-008,125.0,GBP,,,
121,Apache,Spare,195000-460,0-Ring,8,603082-008,126.0,GBP,,,
122,Apache,Spare,195143-2,Alemite Fitting,1.5,603082-008,127.0,GBP,,,
123,Apache,Spare,195327-137,Stem B/Up Ring,1,603082-008,128.0,GBP,,,
124,Apache,Spare,195327-176,Backup,3,603082-008,129.0,GBP,,,
125,Apache,Spare,195327-277,B/up Ring,4,603082-008,130.0,GBP,,,
126,Apache,Spare,195327-65,Stem B/Up Ring,1,603082-008,131.0,GBP,,,
127,Apache,Spare,199106-8,Ring Gaskets,25,603082-008,132.0,GBP,,,
128,Apache,Spare,199108-12,Ring Gaskets,59,603082-008,133.0,GBP,,,
129,Apache,Spare,200425-11-5K,Baker Act,100,603082-008,134.0,GBP,,,
130,Apache,Spare,200425-53-5K,Baker Act,365,603082-008,135.0,GBP,,,
131,Apache,Spare,200781-5,Flush Plug,16,603082-008,136.0,GBP,,,
132,Apache,Spare,201510-118,0-Ring,1,603082-008,137.0,GBP,,,
133,Apache,Spare,51186N,Seal Ring,214,603082-008,138.0,GBP,,,
134,Apache,Spare,A300114-1,Block & Bleed V/V,850,603082-008,139.0,GBP,,,
135,Apache,Spare,A107351,Stem Packing,63,603082-008,140.0,GBP,,,
136,Apache,Spare,A107819,Stem Packing,147,603082-008,141.0,GBP,,,
137,Apache,Spare,A112669,Seats,1550,603082-008,142.0,GBP,,,
138,Apache,Spare,A115121,Shim Set,345,603082-008,143.0,GBP,,,
139,Apache,Spare,Al22561,Seats,2253,603082-008,144.0,GBP,,,
140,Apache,Spare,Al23813,Bleeder Nipples,375,603082-008,145.0,GBP,,,
141,Apache,Spare,Al25670,Stem Packing,60,603082-008,146.0,GBP,,,
142,Apache,Spare,A1.25915,Stem Packing ,60,603082-008,147.0,GBP,,,
143,Apache,Spare,A130980-1,"5"" D Seals",370,603082-008,148.0,GBP,,,
144,Apache,Spare,A130980-2,"5"" D Seals",300,603082-008,149.0,GBP,,,
145,Apache,Spare,A131011-2,Stem,600,603082-008,150.0,GBP,,,
146,Apache,Spare,A1310244,Stem,713,603082-008,151.0,GBP,,,
147,Apache,Spare,A131025-1,"Gates 2""",2629,603082-008,152.0,GBP,,,
148,Apache,Spare,A1310274,"Seats 2""",979,603082-008,153.0,GBP,,,
149,Apache,Spare,A131031-1,Stem,1000,603082-008,154.0,GBP,,,
150,Apache,Spare,A131032-1,"Gates 5""",2715,603082-008,155.0,GBP,,,
151,Apache,Spare,A131051-,"Gates 5""",4862,603082-008,156.0,GBP,,,
152,Apache,Spare,A131056-1,Tree Cap Nut,3729,603082-008,157.0,GBP,,,
153,Apache,Spare,A131123-1,Thread Prot,1015,603082-008,158.0,GBP,,,
154,Apache,Spare,A131123-2,Thread Prot,758,603082-008,159.0,GBP,,,
155,Apache,Spare,A133730-1,"Seats 5""",1500,603082-008,160.0,GBP,,,
156,Apache,Spare,A133734-1,"Gates 5""",4862,603082-008,161.0,GBP,,,
157,Apache,Spare,A1337384,"Gates 5""",4860,603082-008,162.0,GBP,,,
158,Apache,Spare,A1337404,"Seats 3""",1020,603082-008,163.0,GBP,,,
159,Apache,Spare,A133743-1,"Gates 3""",2822,603082-008,164.0,GBP,,,
160,Apache,Spare,A133748-1,"Seats 2""",768,603082-008,165.0,GBP,,,
161,Apache,Spare,A133756-1,"Gates 2""",2481,603082-008,166.0,GBP,,,
162,Apache,Spare,A133760-1,"Gates 2"" Act",2390,603082-008,167.0,GBP,,,
163,Apache,Spare,A133775-1,Seats Round Body,1402,603082-008,168.0,GBP,,,
164,Apache,Spare,A133775-2,Seats Square Body,1408,603082-008,169.0,GBP,,,
165,Apache,Spare,A133777-1,Gates Round &,3570,603082-008,170.0,GBP,,,
166,Apache,Spare,A133778-1,Body,6900,603082-008,171.0,GBP,,,
167,Apache,Spare,A133780-1,Gates,4158,603082-008,172.0,GBP,,,
168,Apache,Spare,A133784-1,Seats,1408,603082-008,174.0,GBP,,,
169,Apache,Spare,A1337864,Gates,4158,603082-008,175.0,GBP,,,
170,Apache,Spare,A133788-1,Gates,5800,603082-008,176.0,GBP,,,
171,Apache,Spare,A1337914,Seats,1296,603082-008,177.0,GBP,,,
172,Apache,Spare,A1338234,Gates R/Act,3780,603082-008,178.0,GBP,,,
173,Apache,Spare,A134053-1,Gates,7100,603082-008,179.0,GBP,,,
174,Apache,Spare,A137447,Stem Packing,60,603082-008,180.0,GBP,,,
175,Apache,Spare,A145837,"5"" Gates",3900,603082-008,181.0,GBP,,,
176,Apache,Spare,A145840,"5"" Seats",1606,603082-008,182.0,GBP,,,
177,Apache,Spare,A300036-11,Ring Gaskets,476,603082-008,183.0,GBP,,,
178,Apache,Spare,A300067-7,BNI Studs / Nuts,10,603082-008,184.0,GBP,,,
179,Apache,Spare,A1300067-8,BNT Studs / Nuts,44,603082-008,185.0,GBP,,,
180,Apache,Spare,A1300067-9,BNT Studs / Nuts,36,603082-008,186.0,GBP,,,
181,Apache,Spare,A300115-17,Ring Gaskets,113,603082-008,187.0,GBP,,,
182,Apache,Spare,A300115-3,Ring Gaskets,15,603082-008,188.0,GBP,,,
183,Apache,Spare,A300126-7,Ring Gaskets,6,603082-008,189.0,GBP,,,
184,Apache,Spare,A300127-7,Ring Gaskets,35,603082-008,190.0,GBP,,,
185,Apache,Spare,A300127-9,Ring Gaskets,227,603082-008,191.0,GBP,,,
186,Apache,Spare,A133130-4,Click Pin,2,603082-008,192.0,GBP,,,
187,Apache,Spare,A300168-1,CM Compound,1500,603082-008,193.0,GBP,,,
188,Apache,Spare,A300175-10,Ring Gaskets,75,603082-008,194.0,GBP,,,
189,Apache,Spare,A300175-8,Ring Gaskets,25,603082-008,195.0,GBP,,,
190,Apache,Spare,A300175-9,Ring Gaskets,58,603082-008,196.0,GBP,,,
191,Apache,Spare,A30045-35,Enerpac Fittings,Wrong P/N,603082-008,197.0,GBP,,,
192,Apache,Spare,A300934-37,Studs,5,603082-008,198.0,GBP,,,
193,Apache,Spare,A301116-42,Studs,35,603082-008,199.0,GBP,,,
194,Apache,Spare,A301116-6,Studs,8,603082-008,200.0,GBP,,,
195,Apache,Spare,A301417-5,Baker BNT,818,603082-008,201.0,GBP,,,
196,Apache,Spare,A301417-6,Baker BNT,1100,603082-008,202.0,GBP,,,
197,Apache,Spare,A70721-1,TDB Assembly,2800,603082-008,203.0,GBP,,,
198,Apache,Spare,A70725-1,Orient Pin,1100,603082-008,204.0,GBP,,,
199,Apache,Spare,A70727-1,TDB Assembly,1200,603082-008,205.0,GBP,,,
200,Apache,Spare,A70728-1,Pin,920,603082-008,206.0,GBP,,,
201,Apache,Spare,A70738-1,C/Line Nipple,900,603082-008,207.0,GBP,,,
202,Apache,Spare,A70800-1,S ad Seal,437,603082-008,208.0,GBP,,,
203,Apache,Spare,A90046-3,Seal Ring,212,603082-008,209.0,GBP,,,
204,Apache,Spare,A931236-1,Swivels,730,603082-008,210.0,GBP,,,
205,Apache,Spare,H70317-5,TDB Assembly,1500,603082-008,211.0,GBP,,,
206,Apache,Spare,H133533-1,Stem Packing,250,603082-008,212.0,GBP,,,
207,Apache,Spare,H133533-10,Stem Packing_,200,603082-008,213.0,GBP,,,
208,Apache,Spare,H3000074-1,Ring Gaskets,26,603082-008,214.0,GBP,,,
209,Apache,Spare,H300117-48,Studs,15,603082-008,215.0,GBP,,,
210,Apache,Spare,H300221-5,Ring Gaskets,200,603082-008,216.0,GBP,,,
211,Apache,Spare,H300249-15,Ring Gaskets,190,603082-008,217.0,GBP,,,
212,Apache,Spare,H300249-5,Ring Gaskets,20,603082-008,218.0,GBP,,,
213,Apache,Spare,H300249-7,Ring Gaskets  ,25,603082-008,219.0,GBP,,,
214,Apache,Spare,H300249-9,Ring Gaskets,30,603082-008,220.0,GBP,,,
215,Apache,Spare,H300431-3,Test Fitting,25,603082-008,221.0,GBP,,,
216,Apache,Spare,H300431-7,Test Fitting,20,603082-008,222.0,GBP,,,
217,Apache,Spare,H300431-8,Test Fitting,"30,00",603082-008,223.0,GBP,,,
218,Apache,Spare,H300461-1,JR 2 M,25,603082-008,224.0,GBP,,,
219,Apache,Spare,H080003700,Baker Act Can,Cost + 15 %,603082-008,225.0,GBP,,,
220,Apache,Spare,M559087,Click Pin,Cost + 15 %,603082-008,226.0,GBP,,,
221,Apache,Spare,NO VG #,Baker Stem,Cost + 15 %,603082-008,227.0,GBP,,,
222,Apache,Spare,NO VG #,Baker Stem Packing,Cost + 15 %,603082-008,228.0,GBP,,,
223,Apache,Spare,SS BVM8,Plug,Cost + 15 %,603082-008,229.0,GBP,,,
224,Apache,Spare,WA-G41H-101,Baker Act Screws,Cost + 15 %,603082-008,230.0,GBP,,,
225,Apache,Spare,523357-01,Injection Fitting,Cost + 15 %,603082-008,231.0,GBP,,,
226,Apache,Spare,526628-01,Test Fitting,Cost + 15 %,603082-008,232.0,GBP,,,
227,Apache,Spare,64683,"7"" Otis Act",Cost + 15 %,603082-008,233.0,GBP,,,
228,Apache,Spare,26738,"7"" Otis Act",Cost + 15 %,603082-008,234.0,GBP,,,
229,Apache,Spare,70 U 1582,"7"" Otis Act",Cost + 15 %,603082-008,235.0,GBP,,,
230,Apache,Spare,70 U 4058,"7"" Otis Act",Cost + 15 %,603082-008,236.0,GBP,,,
231,Apache,Spare,70U 4207,"7"" Otis Act",Cost + 15 %,603082-008,237.0,GBP,,,
232,Apache,Spare,91 M 1182-2,"7"" Otis Act",Cost + 15 %,603082-008,238.0,GBP,,,
233,Apache,Spare,91 Q 1218-S,"4"" Otis Act",Cost + 15 %,603082-008,239.0,GBP,,,
234,Apache,Spare,91 Q 1228-S,"7"" Otis Act",Cost + 15 %,603082-008,240.0,GBP,,,
235,Apache,Spare,91 Q 1451-S,"7"" Otis Act",Cost + 15 %,603082-008,241.0,GBP,,,
236,Apache,Spare,91 Q 1464,"7"" Otis Act",Cost + 15 %,603082-008,242.0,GBP,,,
237,Apache,Spare,91 U 24,"4"" Otis Act",Cost + 15 %,603082-008,243.0,GBP,,,
238,Apache,Spare,170-X-119,"4"" Otis Act",Cost + 15 %,603082-008,244.0,GBP,,,
239,Apache,Spare,91 U 9,"7"" Otis Act
4"" Otis Act",Cost + 15 %,603082-008,245.0,GBP,,,
240,Apache,Spare,91 V 1395,,Cost + 15 %,603082-008,246.0,GBP,,,
241,Apache,Spare,91 V 1396,"4"" Otis Act
7"" Otis Act",Cost + 15 %,603082-008,247.0,GBP,,,
242,Apache,Spare,91 V 3606,,Cost + 15 %,603082-008,248.0,GBP,,,
243,Apache,Spare,91 V 3608,"7"" Otis Act",Cost + 15 %,603082-008,249.0,GBP,,,
244,Apache,Spare,164854,"7"" Otis Act",Cost + 15 %,603082-008,250.0,GBP,,,
245,Apache,Spare,91 V 3709,"4"" Otis Act",Cost + 15 %,603082-008,251.0,GBP,,,
246,Apache,Spare,91 M 1245,"4"" Otis Act",Cost + 15 %,603082-008,252.0,GBP,,,
247,Apache,Spare,91 V 3727,"7"" Otis Act",Cost + 15 %,603082-008,253.0,GBP,,,
248,Apache,Spare,93 S 5200-5,"7"" Otis Act",Cost + 15 %,603082-008,254.0,GBP,,,
249,Apache,Spare,93 S 5250-5,"7"" Otis Act",Cost + 15 %,603082-008,255.0,GBP,,,
250,Apache,Spare,93552505,"4"" Otis Act",Cost + 15 %,603082-008,256.0,GBP,,,
251,BP,Spare,40141607,Ball valves,0,4410011986 Rev. 2,,GBP,,,
252,BP,Spare,31231300,Tube and tubing,0,4410011986 Rev. 2,,GBP,,,
253,BP,Spare,23151820,Pressure gauge,0,4410011986 Rev. 2,,GBP,,,
254,BP,Spare,40142612,Tube adapters,0,4410011986 Rev. 2,,GBP,,,
255,BP,Spare,31181506,O ring gaskets,0,4410011986 Rev. 2,,GBP,,,
256,BP,Spare,31181500,Gaskets,0,4410011986 Rev. 2,,GBP,,,
257,BP,Spare,55121500,Tags,0,4410011986 Rev. 2,,GBP,,,
258,BP,Spare,40142300,Pipe Fittings,0,4410011986 Rev. 2,,GBP,,,
259,BP,Spare,31161600,Bolts,0,4410011986 Rev. 2,,GBP,,,
260,BP,Spare,31161807,Flat washers,0,4410011986 Rev. 2,,GBP,,,
261,BP,Spare,31161727,Hexagonal nuts,0,4410011986 Rev. 2,,GBP,,,
262,BP,Spare,31161501,Cap screws,0,4410011986 Rev. 2,,GBP,,,
263,BP,Spare,31161801,Locking washers,0,4410011986 Rev. 2,,GBP,,,
264,BP,Spare,27000000,Tools and General Machinery,0,4410011986 Rev. 2,,GBP,,,
265,BP,Spare,41112500,Liquid and gas flow measuring instrument,0,4410011986 Rev. 2,,GBP,,,
266,BP,Spare,39121601,Circuit breakers,0,4410011986 Rev. 2,,GBP,,,
267,BP,Spare,39111500,General lighting and fixtures,0,4410011986 Rev. 2,,GBP,,,
268,BP,Spare,39121400,Electrical lugs plugs and connectors,0,4410011986 Rev. 2,,GBP,,,
269,BP,Spare,20142400,OCEAN FLOOR EQUIPMENT,0,4410011986 Rev. 2,,GBP,,,
270,BP,Spare,20142405,NEW EQUIPMENT,0,4410011986 Rev. 2,,GBP,,,
271,BP,Spare,26121600,ELECTRICAL EQUIPMENT AND ACCESSORIES,0,4410011986 Rev. 2,,GBP,,,
272,BP,Spare,26121607,FIBRE OPTIC CABLE,0,4410011986 Rev. 2,,GBP,,,
273,BP,Spare,27110000,HAND TOOLS,0,4410011986 Rev. 2,,GBP,,,
274,BP,Spare,31231310,STEEL TUBING,0,4410011986 Rev. 2,,GBP,,,
275,BP,Spare,31231319,STAINLESS STEEL TUBING,0,4410011986 Rev. 2,,GBP,,,
276,BP,Spare,40141605,SOLENOID VALVES,0,4410011986 Rev. 2,,GBP,,,
277,BP,Spare,40141606,RELIEF VALVES,0,4410011986 Rev. 2,,GBP,,,
278,BP,Spare,40141608,HYDRAULIC VALVES,0,4410011986 Rev. 2,,GBP,,,
279,BP,Spare,40141609,CONTROL VALVE,0,4410011986 Rev. 2,,GBP,,,
280,BP,Spare,40161500,FILTERS,0,4410011986 Rev. 2,,GBP,,,
281,BP,Spare,20142401,SUBSEA WELLHEAD EQUIPMENT,0,4410011986 Rev. 2,,GBP,,,
282,BP,Spare,40151500,HPU RECURCULATION PUMP/MOTOR UNIT,0,4410011986 Rev. 2,,GBP,,,
283,BP,Spare,31181600,SEALS,0,4410011986 Rev. 2,,GBP,,,
284,BP,Spare,31161800,WASHERS,0,4410011986 Rev. 2,,GBP,,,
285,BP,Spare,31161500,SCREWS,0,4410011986 Rev. 2,,GBP,,,
286,BP,Spare,31181500,Gaskets,0,4410011986 Rev. 2,,GBP,,,
287,BP,Spare,30102400,ROD,0,4410011986 Rev. 2,,GBP,,,
288,BP,Spare,31162800,MISCELLANEOUS HARDWARE,0,4410011986 Rev. 2,,GBP,,,
289,BP,Spare,31162400,MISCELLANEOUS FASTENERS,0,4410011986 Rev. 2,,GBP,,,
290,BP,Spare,31161600,Bolts,0,4410011986 Rev. 2,,GBP,,,
291,BP,Spare,31161807,Flat washers,0,4410011986 Rev. 2,,GBP,,,
292,BP,Spare,31161727,Hexagonal nuts,0,4410011986 Rev. 2,,GBP,,,
293,BP,Spare,31161501,Cap screws,0,4410011986 Rev. 2,,GBP,,,
294,BP,Spare,31161801,Locking washers,0,4410011986 Rev. 2,,GBP,,,
295,BP,Spare,27000000,Tools and General Machinery,0,4410011986 Rev. 2,,GBP,,,
296,BP,Spare,41112500,Liquid and gas flow measuring instrument,0,4410011986 Rev. 2,,GBP,,,
297,BP,Spare,39121601,Circuit breakers,0,4410011986 Rev. 2,,GBP,,,
298,BP,Spare,39111500,General lighting and fixtures,0,4410011986 Rev. 2,,GBP,,,
299,BP,Spare,39121400,Electrical lugs plugs and connectors,0,4410011986 Rev. 2,,GBP,,,
300,BP,Spare,20142402,Subsea umbilicals or flexible pipes,0,4410011986 Rev. 2,,GBP,,,
301,BP,Spare,24111802,Air or gas tanks or cylinders,0,4410011986 Rev. 2,,GBP,,,
302,BP,Spare,31181702,Glands,0,4410011986 Rev. 2,,GBP,,,
303,BP,Spare,31161619,Stud bolts,0,4410011986 Rev. 2,,GBP,,,
304,BP,Spare,31161904,Compression springs,0,4410011986 Rev. 2,,GBP,,,
305,BP,Spare,11162108,Wire mesh fabric or cloth,0,4410011986 Rev. 2,,GBP,,,
306,BP,Spare,31161700,Nuts,0,4410011986 Rev. 2,,GBP,,,
307,BP,Spare,27130000,Pneumatic machinery and equipment,0,4410011986 Rev. 2,,GBP,,,
308,BP,Spare,40141616,Valve parts or accessories,0,4410011986 Rev. 2,,GBP,,,
309,BP,Spare,31161900,Springs,0,4410011986 Rev. 2,,GBP,,,
310,BP,Spare,31163202,Retaining rings,0,4410011986 Rev. 2,,GBP,,,
311,BP,Spare,20121410,Flow couplings,0,4410011986 Rev. 2,,GBP,,,
312,BP,Spare,31181600,SEALS,0,4410011986 Rev. 2,,GBP,,,
313,BP,Spare,31162400,MISCELLANEOUS FASTENERS,0,4410011986 Rev. 2,,GBP,,,
314,BP,Spare,31162800,MISCELLANEOUS HARDWARE,0,4410011986 Rev. 2,,GBP,,,
315,BP,Spare,31161727,Hexagonal nuts,0,4410011986 Rev. 2,,GBP,,,
316,BP,Spare,32100000,Printed circuits & integrated circuits,0,4410011986 Rev. 2,,GBP,,,
317,BP,Spare,39121004,Power supply units,0,4410011986 Rev. 2,,GBP,,,
318,BP,Spare,24110000,Containers and storage,0,4410011986 Rev. 2,,GBP,,,
319,BP,Spare,32151802,Safety Control Module,0,4410011986 Rev. 2,,GBP,,,
320,BP,Spare,46161500,Traffic control,0,4410011986 Rev. 2,,GBP,,,
321,BP,Spare,32101502,Printed circuit assemblies PCAs,0,4410011986 Rev. 2,,GBP,,,
322,BP,Spare,23153100,Industrial machinery components,0,4410011986 Rev. 2,,GBP,,,
323,BP,Spare,30130000,C:Structural building products,0,4410011986 Rev. 2,,GBP,,,
324,BP,Spare,23150000,C:Industrial process machinery and equip,0,4410011986 Rev. 2,,GBP,,,
325,BP,Spare,31261500,Housings and cabinets,0,4410011986 Rev. 2,,GBP,,,
326,BP,Spare,40141600,Valves,0,4410011986 Rev. 2,,GBP,,,
327,BP,Spare,31162801,Handles or knobs,0,4410011986 Rev. 2,,GBP,,,
328,BP,Spare,20122706,Conductor casing,0,4410011986 Rev. 2,,GBP,,,
329,BP,Spare,31161716,Locknuts,0,4410011986 Rev. 2,,GBP,,,
