ident,PNs,Date,Quantity,Material,Bought Out,Sub-Con,Machining,Fabrication,Test & Assy,Margin,Unit Cost,Total Unit Sell - No Spares,Total Ext Sell - No Spares,Spare PNs,Total Ext Sell - Spares,Total Unit Sell,Total Ext Sell,Excel Name,Customer,Item Number,Deal Machine ID
Spares CM - Premier.xlsx - 1,A300175-3,2017-06-28,1,,4.86,,,,,0.75,4.86,19.44,19.44,[],0.0,19.44,19.44,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,A300066-44,2017-06-28,8,,13.2,,,,,0.67,13.2,39.6,316.8,[],0.0,39.6,316.8,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 2,H300431-3,2017-06-28,1,,80.83,,,,,0.67,80.83,242.49,242.49,[],0.0,242.49,242.49,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 1,A300175-3,2017-06-28,2,,4.86,,,,,0.75,4.86,19.44,38.88,[],0.0,19.44,38.88,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,A300066-44,2017-06-28,8,,13.2,,,,,0.67,13.2,39.6,316.8,[],0.0,39.6,316.8,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 2,H300431-3,2017-06-28,1,,80.83,,,,,0.67,80.83,242.49,242.49,[],0.0,242.49,242.49,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 1,H300284-2,2017-06-28,2,,54.0,,,,,0.67,54.0,162.0,324.0,[],0.0,162.0,324.0,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,H300117-505ref,2017-06-28,32,,12.94,,,,,0.67,12.94,38.81,1241.92,[],0.0,38.81,1241.92,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 2,H300431-3,2017-06-28,1,,80.83,,,,,0.67,80.83,242.49,242.49,[],0.0,242.49,242.49,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 1,142793,2017-06-28,4,,278.0,,,,,0.5,278.0,556.0,2224.0,[],0.0,556.0,2224.0,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,N185059-419Ref.,2017-06-28,8,,18.85,,,,,0.67,18.85,56.56,452.48,[],0.0,56.56,452.48,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 3,A300175-3,2017-06-28,2,,4.86,,,,,0.75,4.86,19.44,38.88,[],0.0,19.44,38.88,Spares CM - Premier.xlsx,Premier Oil,3,
Spares CM - Premier.xlsx - 4,A289035-1,2017-06-28,1,,61.19,,,,,0.67,61.19,183.57,183.57,[],0.0,183.57,183.57,Spares CM - Premier.xlsx,Premier Oil,4,
Spares CM - Premier.xlsx - 5,A289035-2,2017-06-28,1,,61.05,,,,,0.67,61.05,183.15,183.15,[],0.0,183.15,183.15,Spares CM - Premier.xlsx,Premier Oil,5,
Spares CM - Premier.xlsx - 1,A930886-147,2017-06-28,2,,867.37,,,,,0.5,867.37,1734.74,3469.48,[],0.0,1734.74,3469.48,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 3,H139000-305,2017-06-28,3,,95.0,,,,,0.5,95.0,190.0,570.0,[],0.0,190.0,570.0,Spares CM - Premier.xlsx,Premier Oil,3,
Spares CM - Premier.xlsx - 4,A145151,2017-06-28,3,,26.5,,,,,0.67,26.5,79.5,238.5,[],0.0,79.5,238.5,Spares CM - Premier.xlsx,Premier Oil,4,
Spares CM - Premier.xlsx - 5,A72974-3,2017-06-28,3,,320.0,,,,,0.5,320.0,640.0,1920.0,[],0.0,640.0,1920.0,Spares CM - Premier.xlsx,Premier Oil,5,
Spares CM - Premier.xlsx - 6,N185059-419Ref.,2017-06-28,16,,18.85,,,,,0.67,18.85,56.56,904.96,[],0.0,56.56,904.96,Spares CM - Premier.xlsx,Premier Oil,6,
Spares CM - Premier.xlsx - 7,A300175-3,2017-06-28,4,,4.86,,,,,0.75,4.86,19.44,77.76,[],0.0,19.44,77.76,Spares CM - Premier.xlsx,Premier Oil,7,
Spares CM - Premier.xlsx - 8,N185059-212,2017-06-28,8,,682.98,,,,,0.5,682.98,1365.96,10927.67,[],0.0,1365.96,10927.67,Spares CM - Premier.xlsx,Premier Oil,8,
Spares CM - Premier.xlsx - 9,H139000-270ref,2017-06-28,2,,424.0,,,,,0.5,424.0,848.0,1696.0,[],0.0,848.0,1696.0,Spares CM - Premier.xlsx,Premier Oil,9,
Spares CM - Premier.xlsx - 10,H134242-4,2017-06-28,2,,67.2,,,,,0.67,67.2,201.6,403.2,[],0.0,201.6,403.2,Spares CM - Premier.xlsx,Premier Oil,10,
Spares CM - Premier.xlsx - 11,A930886-47,2017-06-28,2,,563.47,,,,,0.5,563.47,1126.94,2253.88,[],0.0,1126.94,2253.88,Spares CM - Premier.xlsx,Premier Oil,11,
Spares CM - Premier.xlsx - 12,"H139000-304, H57273-1",2017-06-28,1,,1148.0,,,,,0.5,1148.0,2296.0,2296.0,[],0.0,2296.0,2296.0,Spares CM - Premier.xlsx,Premier Oil,12,
Spares CM - Premier.xlsx - 1,A930664-2,2017-06-28,2,,670.0,,,,,0.5,670.0,1340.0,2680.0,[],0.0,1340.0,2680.0,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,A935788-1,2017-06-28,2,,285.0,,,,,0.5,285.0,570.0,1140.0,[],0.0,570.0,1140.0,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 3,A300804-62,2017-06-28,2,,195.7,,,,,0.5,195.7,391.39,782.78,[],0.0,391.39,782.78,Spares CM - Premier.xlsx,Premier Oil,3,
Spares CM - Premier.xlsx - 4,A300800-62,2017-06-28,2,,148.18,,,,,0.5,148.18,296.35,592.7,[],0.0,296.35,592.7,Spares CM - Premier.xlsx,Premier Oil,4,
Spares CM - Premier.xlsx - 5,A145151,2017-06-28,2,,26.5,,,,,0.67,26.5,79.5,159.0,[],0.0,79.5,159.0,Spares CM - Premier.xlsx,Premier Oil,5,
Spares CM - Premier.xlsx - 6,A935788-3,2017-06-28,1,,960.0,,,,,0.5,960.0,1920.0,1920.0,[],0.0,1920.0,1920.0,Spares CM - Premier.xlsx,Premier Oil,6,
Spares CM - Premier.xlsx - 7,N103126-1,2017-06-28,1,,27.35,,,,,0.67,27.35,82.05,82.05,[],0.0,82.05,82.05,Spares CM - Premier.xlsx,Premier Oil,7,
Spares CM - Premier.xlsx - 8,R107625-11,2017-06-28,1,,328.0,,,,,0.5,328.0,656.0,656.0,[],0.0,656.0,656.0,Spares CM - Premier.xlsx,Premier Oil,8,
Spares CM - Premier.xlsx - 9,R107625-10,2017-06-28,1,,195.0,,,,,0.5,195.0,390.0,390.0,[],0.0,390.0,390.0,Spares CM - Premier.xlsx,Premier Oil,9,
Spares CM - Premier.xlsx - 10,A300232-6,2017-06-28,1,,4.35,,,,,0.75,4.35,17.4,17.4,[],0.0,17.4,17.4,Spares CM - Premier.xlsx,Premier Oil,10,
Spares CM - Premier.xlsx - 11,A300231-6,2017-06-28,1,,4.65,,,,,0.75,4.65,18.6,18.6,[],0.0,18.6,18.6,Spares CM - Premier.xlsx,Premier Oil,11,
Spares CM - Premier.xlsx - 12,H274404-1,2017-06-28,1,,2014.44,,,,,0.5,2014.44,4028.89,4028.89,[],0.0,4028.89,4028.89,Spares CM - Premier.xlsx,Premier Oil,12,
Spares CM - Premier.xlsx - 1,A300175-3,2017-06-28,1,,4.86,,,,,0.75,4.86,19.44,19.44,[],0.0,19.44,19.44,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,A300066-44,2017-06-28,8,,13.2,,,,,0.67,13.2,39.6,316.8,[],0.0,39.6,316.8,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 2,H300431-3,2017-06-28,1,,80.83,,,,,0.67,80.83,242.49,242.49,[],0.0,242.49,242.49,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 2,H300431-3,2017-06-28,1,,80.83,,,,,0.67,80.83,242.49,242.49,[],0.0,242.49,242.49,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 1,H300284-2,2017-06-28,2,,54.0,,,,,0.67,54.0,162.0,324.0,[],0.0,162.0,324.0,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,H300117-505ref,2017-06-28,8,,12.94,,,,,0.67,12.94,38.81,310.48,[],0.0,38.81,310.48,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 2,H300431-3,2017-06-28,1,,80.83,,,,,0.67,80.83,242.49,242.49,[],0.0,242.49,242.49,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 1,386347,2017-06-28,2,,7.34,,,,,0.75,7.34,29.36,58.72,[],0.0,29.36,58.72,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,308018,2017-06-28,2,,29.78,,,,,0.67,29.78,89.35,178.7,[],0.0,89.35,178.7,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 3,386346,2017-06-28,1,,27.92,,,,,0.67,27.92,83.75,83.75,[],0.0,83.75,83.75,Spares CM - Premier.xlsx,Premier Oil,3,
Spares CM - Premier.xlsx - 4,343040,2017-06-28,1,,5.51,,,,,0.75,5.51,22.04,22.04,[],0.0,22.04,22.04,Spares CM - Premier.xlsx,Premier Oil,4,
Spares CM - Premier.xlsx - 5,H336955-3,2017-06-28,1,,12.69,,,,,0.67,12.69,38.08,38.08,[],0.0,38.08,38.08,Spares CM - Premier.xlsx,Premier Oil,5,
Spares CM - Premier.xlsx - 6,342991,2017-06-28,1,,8.45,,,,,0.75,8.45,33.79,33.79,[],0.0,33.79,33.79,Spares CM - Premier.xlsx,Premier Oil,6,
Spares CM - Premier.xlsx - 4,305813,2017-06-28,1,,30.11,,,,,0.67,30.11,90.32,90.32,[],0.0,90.32,90.32,Spares CM - Premier.xlsx,Premier Oil,4,
Spares CM - Premier.xlsx - 7,S077-001,2017-06-28,2,,5.72,,,,,0.75,5.72,22.88,45.76,[],0.0,22.88,45.76,Spares CM - Premier.xlsx,Premier Oil,7,
Spares CM - Premier.xlsx - 8,S076-001,2017-06-28,4,,6.35,,,,,0.75,6.35,25.4,101.6,[],0.0,25.4,101.6,Spares CM - Premier.xlsx,Premier Oil,8,
Spares CM - Premier.xlsx - 9,325240,2017-06-28,1,,440.0,,,,,0.5,440.0,880.0,880.0,[],0.0,880.0,880.0,Spares CM - Premier.xlsx,Premier Oil,9,
Spares CM - Premier.xlsx - 10,302570,2017-06-28,1,,0.85,,,,,0.75,0.85,3.4,3.4,[],0.0,3.4,3.4,Spares CM - Premier.xlsx,Premier Oil,10,
Spares CM - Premier.xlsx - 11,C5929-05,2017-06-28,1,,1.08,,,,,0.75,1.08,4.3,4.3,[],0.0,4.3,4.3,Spares CM - Premier.xlsx,Premier Oil,11,
Spares CM - Premier.xlsx - 12,304861,2017-06-28,1,,13.23,,,,,0.67,13.23,39.68,39.68,[],0.0,39.68,39.68,Spares CM - Premier.xlsx,Premier Oil,12,
Spares CM - Premier.xlsx - 1,374075,2017-06-28,2,,97.95,,,,,0.67,97.95,293.85,587.7,[],0.0,293.85,587.7,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,323684,2017-06-28,2,,31.0,,,,,0.67,31.0,93.01,186.02,[],0.0,93.01,186.02,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 3,326766,2017-06-28,1,,357.62,,,,,0.5,357.62,715.25,715.25,[],0.0,715.25,715.25,Spares CM - Premier.xlsx,Premier Oil,3,
Spares CM - Premier.xlsx - 4,302566,2017-06-28,1,,13.31,,,,,0.67,13.31,39.92,39.92,[],0.0,39.92,39.92,Spares CM - Premier.xlsx,Premier Oil,4,
Spares CM - Premier.xlsx - 5,351037,2017-06-28,1,,15.31,,,,,0.67,15.31,45.93,45.93,[],0.0,45.93,45.93,Spares CM - Premier.xlsx,Premier Oil,5,
Spares CM - Premier.xlsx - 6,332229,2017-06-28,1,,133.25,,,,,0.5,133.25,266.51,266.51,[],0.0,266.51,266.51,Spares CM - Premier.xlsx,Premier Oil,6,
Spares CM - Premier.xlsx - 7,312778,2017-06-28,1,,55.79,,,,,0.67,55.79,167.36,167.36,[],0.0,167.36,167.36,Spares CM - Premier.xlsx,Premier Oil,7,
Spares CM - Premier.xlsx - 8,S076-001,2017-06-28,2,,6.35,,,,,0.75,6.35,25.4,50.8,[],0.0,25.4,50.8,Spares CM - Premier.xlsx,Premier Oil,8,
Spares CM - Premier.xlsx - 9,S077-001,2017-06-28,4,,5.72,,,,,0.75,5.72,22.88,91.52,[],0.0,22.88,91.52,Spares CM - Premier.xlsx,Premier Oil,9,
Spares CM - Premier.xlsx - 10,325240,2017-06-28,1,,440.0,,,,,0.5,440.0,880.0,880.0,[],0.0,880.0,880.0,Spares CM - Premier.xlsx,Premier Oil,10,
Spares CM - Premier.xlsx - 11,302570,2017-06-28,1,,0.85,,,,,0.75,0.85,3.4,3.4,[],0.0,3.4,3.4,Spares CM - Premier.xlsx,Premier Oil,11,
Spares CM - Premier.xlsx - 12,C5929-05,2017-06-28,1,,1.08,,,,,0.75,1.08,4.3,4.3,[],0.0,4.3,4.3,Spares CM - Premier.xlsx,Premier Oil,12,
Spares CM - Premier.xlsx - 13,323847,2017-06-28,1,,28.61,,,,,0.67,28.61,85.82,85.82,[],0.0,85.82,85.82,Spares CM - Premier.xlsx,Premier Oil,13,
Spares CM - Premier.xlsx - 1,H70843-7,2017-06-28,1,,70.18,,,,,0.67,70.18,210.54,210.54,[],0.0,210.54,210.54,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,H300667-5,2017-06-28,1,,10.75,,,,,0.67,10.75,32.25,32.25,[],0.0,32.25,32.25,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 3,H300670-6,2017-06-28,1,,6.08,,,,,0.75,6.08,24.32,24.32,[],0.0,24.32,24.32,Spares CM - Premier.xlsx,Premier Oil,3,
Spares CM - Premier.xlsx - 4,H72112-2,2017-06-28,1,,238.0,,,,,0.5,238.0,476.0,476.0,[],0.0,476.0,476.0,Spares CM - Premier.xlsx,Premier Oil,4,
Spares CM - Premier.xlsx - 5,195143-26,2017-06-28,1,,0.67,,,,,0.75,0.67,2.68,2.68,[],0.0,2.68,2.68,Spares CM - Premier.xlsx,Premier Oil,5,
Spares CM - Premier.xlsx - 6,H300431-3,2017-06-28,1,,80.83,,,,,0.67,80.83,242.49,242.49,[],0.0,242.49,242.49,Spares CM - Premier.xlsx,Premier Oil,6,
Spares CM - Premier.xlsx - 1,R300787-2,2017-06-28,1,,62.21,,,,,0.67,62.21,186.63,186.63,[],0.0,186.63,186.63,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,H72112-2,2017-06-28,4,,238.0,,,,,0.5,238.0,476.0,1904.0,[],0.0,476.0,1904.0,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 3,H300431-3,2017-06-28,4,,80.83,,,,,0.67,80.83,242.49,969.96,[],0.0,242.49,969.96,Spares CM - Premier.xlsx,Premier Oil,3,
Spares CM - Premier.xlsx - 4,A300775-114ref,2017-06-28,8,,25.24,,,,,0.67,25.24,75.71,605.68,[],0.0,75.71,605.68,Spares CM - Premier.xlsx,Premier Oil,4,
Spares CM - Premier.xlsx - 5,N185059-419Ref.,2017-06-28,8,,18.85,,,,,0.67,18.85,56.56,452.48,[],0.0,56.56,452.48,Spares CM - Premier.xlsx,Premier Oil,5,
Spares CM - Premier.xlsx - 6,H300431-3,2017-06-28,2,,80.83,,,,,0.67,80.83,242.49,484.98,[],0.0,242.49,484.98,Spares CM - Premier.xlsx,Premier Oil,6,
Spares CM - Premier.xlsx - 7,H139000-270ref,2017-06-28,2,,424.0,,,,,0.5,424.0,848.0,1696.0,[],0.0,848.0,1696.0,Spares CM - Premier.xlsx,Premier Oil,7,
Spares CM - Premier.xlsx - 8,H134242-4,2017-06-28,2,,67.2,,,,,0.67,67.2,201.6,403.2,[],0.0,201.6,403.2,Spares CM - Premier.xlsx,Premier Oil,8,
Spares CM - Premier.xlsx - 9,H139000-124ref,2017-06-28,2,,185.0,,,,,0.5,185.0,370.0,740.0,[],0.0,370.0,740.0,Spares CM - Premier.xlsx,Premier Oil,9,
Spares CM - Premier.xlsx - 10,A300175-3,2017-06-28,1,,4.86,,,,,0.75,4.86,19.44,19.44,[],0.0,19.44,19.44,Spares CM - Premier.xlsx,Premier Oil,10,
Spares CM - Premier.xlsx - 11,A300066-44,2017-06-28,8,,13.2,,,,,0.67,13.2,39.6,316.8,[],0.0,39.6,316.8,Spares CM - Premier.xlsx,Premier Oil,11,
Spares CM - Premier.xlsx - 12,H300117-586ref,2017-06-28,8,,25.23,,,,,0.67,25.23,75.69,605.52,[],0.0,75.69,605.52,Spares CM - Premier.xlsx,Premier Oil,12,
Spares CM - Premier.xlsx - 1,H130936-2,2017-06-28,2,,2994.0,,,,,0.35,2994.0,4606.15,9212.31,[],0.0,4606.15,9212.31,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,H133980-1,2017-06-28,4,,484.0,,,,,0.5,484.0,968.0,3872.0,[],0.0,968.0,3872.0,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 3,H130852-14,2017-06-28,2,,395.0,,,,,0.5,395.0,790.0,1580.0,[],0.0,790.0,1580.0,Spares CM - Premier.xlsx,Premier Oil,3,
Spares CM - Premier.xlsx - 4,H130151-31,2017-06-28,2,,543.0,,,,,0.5,543.0,1086.0,2172.0,[],0.0,1086.0,2172.0,Spares CM - Premier.xlsx,Premier Oil,4,
Spares CM - Premier.xlsx - 5,H133531-4,2017-06-28,2,,678.1,,,,,0.5,678.1,1356.2,2712.4,[],0.0,1356.2,2712.4,Spares CM - Premier.xlsx,Premier Oil,5,
Spares CM - Premier.xlsx - 6,200095-8,2017-06-28,2,,2.76,,,,,0.75,2.76,11.04,22.08,[],0.0,11.04,22.08,Spares CM - Premier.xlsx,Premier Oil,6,
Spares CM - Premier.xlsx - 7,200095-13,2017-06-28,2,,1.68,,,,,0.75,1.68,6.72,13.44,[],0.0,6.72,13.44,Spares CM - Premier.xlsx,Premier Oil,7,
Spares CM - Premier.xlsx - 8,H134364-1,2017-06-28,2,,495.0,,,,,0.5,495.0,990.0,1980.0,[],0.0,990.0,1980.0,Spares CM - Premier.xlsx,Premier Oil,8,
Spares CM - Premier.xlsx - 9,H134361-3,2017-06-28,2,,165.0,,,,,0.5,165.0,330.0,660.0,[],0.0,330.0,660.0,Spares CM - Premier.xlsx,Premier Oil,9,
Spares CM - Premier.xlsx - 10,H300431-17,2017-06-28,2,,42.39,,,,,0.67,42.39,127.18,254.36,[],0.0,127.18,254.36,Spares CM - Premier.xlsx,Premier Oil,10,
Spares CM - Premier.xlsx - 11,195000-343,2017-06-28,2,,0.56,,,,,0.75,0.56,2.24,4.48,[],0.0,2.24,4.48,Spares CM - Premier.xlsx,Premier Oil,11,
Spares CM - Premier.xlsx - 12,H300430-24,2017-06-28,4,,27.79,,,,,0.67,27.79,83.37,333.48,[],0.0,83.37,333.48,Spares CM - Premier.xlsx,Premier Oil,12,
Spares CM - Premier.xlsx - 13,H133530-12,2017-06-28,4,,216.98,,,,,0.5,216.98,433.96,1735.84,[],0.0,433.96,1735.84,Spares CM - Premier.xlsx,Premier Oil,13,
Spares CM - Premier.xlsx - 14,H130896-5,2017-06-28,2,,26.86,,,,,0.67,26.86,80.58,161.16,[],0.0,80.58,161.16,Spares CM - Premier.xlsx,Premier Oil,14,
Spares CM - Premier.xlsx - 15,H133906-4,2017-06-28,12,,14.5,,,,,0.67,14.5,43.5,522.0,[],0.0,43.5,522.0,Spares CM - Premier.xlsx,Premier Oil,15,
Spares CM - Premier.xlsx - 16,H134363-3,2017-06-28,2,,32.0,,,,,0.67,32.0,96.0,192.0,[],0.0,96.0,192.0,Spares CM - Premier.xlsx,Premier Oil,16,
Spares CM - Premier.xlsx - 1,H190972-3ref,2017-06-28,1,,9500.0,,,,,0.35,9500.0,14615.38,14615.38,[],0.0,14615.38,14615.38,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,H130151-31,2017-06-28,1,,543.0,,,,,0.5,543.0,1086.0,1086.0,[],0.0,1086.0,1086.0,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 3,H300430-26,2017-06-28,2,,74.92,,,,,0.67,74.92,224.76,449.52,[],0.0,224.76,449.52,Spares CM - Premier.xlsx,Premier Oil,3,
Spares CM - Premier.xlsx - 4,H133451-3,2017-06-28,1,,3225.0,,,,,0.35,3225.0,4961.54,4961.54,[],0.0,4961.54,4961.54,Spares CM - Premier.xlsx,Premier Oil,4,
Spares CM - Premier.xlsx - 5,H133400-8,2017-06-28,2,,793.0,,,,,0.5,793.0,1586.0,3172.0,[],0.0,1586.0,3172.0,Spares CM - Premier.xlsx,Premier Oil,5,
Spares CM - Premier.xlsx - 6,H133530-12,2017-06-28,2,,216.98,,,,,0.5,216.98,433.96,867.92,[],0.0,433.96,867.92,Spares CM - Premier.xlsx,Premier Oil,6,
Spares CM - Premier.xlsx - 7,H185706-6,2017-06-28,2,,43.5,,,,,0.67,43.5,130.5,261.0,[],0.0,130.5,261.0,Spares CM - Premier.xlsx,Premier Oil,7,
Spares CM - Premier.xlsx - 8,H185706-7,2017-06-28,1,,43.5,,,,,0.67,43.5,130.5,130.5,[],0.0,130.5,130.5,Spares CM - Premier.xlsx,Premier Oil,8,
Spares CM - Premier.xlsx - 9,H185706-8,2017-06-28,1,,43.5,,,,,0.67,43.5,130.5,130.5,[],0.0,130.5,130.5,Spares CM - Premier.xlsx,Premier Oil,9,
Spares CM - Premier.xlsx - 10,H185706-9,2017-06-28,2,,43.5,,,,,0.67,43.5,130.5,261.0,[],0.0,130.5,261.0,Spares CM - Premier.xlsx,Premier Oil,10,
Spares CM - Premier.xlsx - 11,H185706-10,2017-06-28,1,,43.5,,,,,0.67,43.5,130.5,130.5,[],0.0,130.5,130.5,Spares CM - Premier.xlsx,Premier Oil,11,
Spares CM - Premier.xlsx - 12,H133531-9,2017-06-28,1,,1116.5,,,,,0.5,1116.5,2233.0,2233.0,[],0.0,2233.0,2233.0,Spares CM - Premier.xlsx,Premier Oil,12,
Spares CM - Premier.xlsx - 13,193521-1,2017-06-28,1,,21.75,,,,,0.67,21.75,65.25,65.25,[],0.0,65.25,65.25,Spares CM - Premier.xlsx,Premier Oil,13,
Spares CM - Premier.xlsx - 14,199860-29,2017-06-28,1,,4.07,,,,,0.75,4.07,16.28,16.28,[],0.0,16.28,16.28,Spares CM - Premier.xlsx,Premier Oil,14,
Spares CM - Premier.xlsx - 15,H133672-1ref,2017-06-28,1,,1097.0,,,,,0.5,1097.0,2194.0,2194.0,[],0.0,2194.0,2194.0,Spares CM - Premier.xlsx,Premier Oil,15,
Spares CM - Premier.xlsx - 16,195000-235,2017-06-28,1,,0.31,,,,,0.75,0.31,1.24,1.24,[],0.0,1.24,1.24,Spares CM - Premier.xlsx,Premier Oil,16,
Spares CM - Premier.xlsx - 17,195000-253,2017-06-28,1,,1.0,,,,,0.75,1.0,4.0,4.0,[],0.0,4.0,4.0,Spares CM - Premier.xlsx,Premier Oil,17,
Spares CM - Premier.xlsx - 18,H300431-3,2017-06-28,1,,80.83,,,,,0.67,80.83,242.49,242.49,[],0.0,242.49,242.49,Spares CM - Premier.xlsx,Premier Oil,18,
Spares CM - Premier.xlsx - 19,195001-372ref,2017-06-28,2,,0.76,,,,,0.75,0.76,3.04,6.08,[],0.0,3.04,6.08,Spares CM - Premier.xlsx,Premier Oil,19,
Spares CM - Premier.xlsx - 20,H133530-12,2017-06-28,2,,216.98,,,,,0.5,216.98,433.96,867.92,[],0.0,433.96,867.92,Spares CM - Premier.xlsx,Premier Oil,20,
Spares CM - Premier.xlsx - 21,H130896-5,2017-06-28,1,,26.86,,,,,0.67,26.86,80.58,80.58,[],0.0,80.58,80.58,Spares CM - Premier.xlsx,Premier Oil,21,
Spares CM - Premier.xlsx - 1,H190958-3ref,2017-06-28,1,,9500.0,,,,,0.35,9500.0,14615.38,14615.38,[],0.0,14615.38,14615.38,Spares CM - Premier.xlsx,Premier Oil,1,
Spares CM - Premier.xlsx - 2,H130151-31,2017-06-28,1,,543.0,,,,,0.5,543.0,1086.0,1086.0,[],0.0,1086.0,1086.0,Spares CM - Premier.xlsx,Premier Oil,2,
Spares CM - Premier.xlsx - 3,H300430-26,2017-06-28,2,,74.92,,,,,0.67,74.92,224.76,449.52,[],0.0,224.76,449.52,Spares CM - Premier.xlsx,Premier Oil,3,
Spares CM - Premier.xlsx - 4,H133451-3,2017-06-28,1,,3225.0,,,,,0.35,3225.0,4961.54,4961.54,[],0.0,4961.54,4961.54,Spares CM - Premier.xlsx,Premier Oil,4,
Spares CM - Premier.xlsx - 5,H133400-8,2017-06-28,2,,793.0,,,,,0.5,793.0,1586.0,3172.0,[],0.0,1586.0,3172.0,Spares CM - Premier.xlsx,Premier Oil,5,
Spares CM - Premier.xlsx - 6,H133530-12,2017-06-28,2,,216.98,,,,,0.5,216.98,433.96,867.92,[],0.0,433.96,867.92,Spares CM - Premier.xlsx,Premier Oil,6,
Spares CM - Premier.xlsx - 7,H185706-6,2017-06-28,2,,43.5,,,,,0.67,43.5,130.5,261.0,[],0.0,130.5,261.0,Spares CM - Premier.xlsx,Premier Oil,7,
Spares CM - Premier.xlsx - 8,H185706-7,2017-06-28,1,,43.5,,,,,0.67,43.5,130.5,130.5,[],0.0,130.5,130.5,Spares CM - Premier.xlsx,Premier Oil,8,
Spares CM - Premier.xlsx - 9,H185706-8,2017-06-28,1,,43.5,,,,,0.67,43.5,130.5,130.5,[],0.0,130.5,130.5,Spares CM - Premier.xlsx,Premier Oil,9,
Spares CM - Premier.xlsx - 10,H185706-9,2017-06-28,2,,43.5,,,,,0.67,43.5,130.5,261.0,[],0.0,130.5,261.0,Spares CM - Premier.xlsx,Premier Oil,10,
Spares CM - Premier.xlsx - 11,H185706-10,2017-06-28,1,,43.5,,,,,0.67,43.5,130.5,130.5,[],0.0,130.5,130.5,Spares CM - Premier.xlsx,Premier Oil,11,
Spares CM - Premier.xlsx - 12,H133531-9,2017-06-28,1,,1116.5,,,,,0.5,1116.5,2233.0,2233.0,[],0.0,2233.0,2233.0,Spares CM - Premier.xlsx,Premier Oil,12,
Spares CM - Premier.xlsx - 13,193521-1,2017-06-28,1,,21.75,,,,,0.67,21.75,65.25,65.25,[],0.0,65.25,65.25,Spares CM - Premier.xlsx,Premier Oil,13,
Spares CM - Premier.xlsx - 14,199860-29,2017-06-28,1,,4.07,,,,,0.75,4.07,16.28,16.28,[],0.0,16.28,16.28,Spares CM - Premier.xlsx,Premier Oil,14,
Spares CM - Premier.xlsx - 15,H133672-1ref,2017-06-28,1,,1097.0,,,,,0.5,1097.0,2194.0,2194.0,[],0.0,2194.0,2194.0,Spares CM - Premier.xlsx,Premier Oil,15,
Spares CM - Premier.xlsx - 16,195000-235,2017-06-28,1,,0.31,,,,,0.75,0.31,1.24,1.24,[],0.0,1.24,1.24,Spares CM - Premier.xlsx,Premier Oil,16,
